case_name,speed_target_rpm,iq_target_a,load_torque_nm,mean_speed_rpm,mean_id_a,mean_iq_ref_a,mean_iq_a,mean_phase_current_rms_a,mean_p_elec_w,mean_p_dc_w,mean_ibus_a,mean_abs_ibus_a,mean_p_mech_shaft_w,mean_p_cu_w,mean_p_fric_w,mean_p_drive_loss_w,motor_efficiency_pct,efficiency_pct,speed_error_pct,iq_error_a,is_valid,drive_efficiency
case044_2000rpm_3A,2000,3,0.576576692601496,1999.93600953411,0.000169664152715797,3.00130095520616,3.00257286743649,2.25404632171011,128.190550383694,134.948310165251,2.07612784869617,2.07922909039385,120.75407643544,3.25191792130655,4.38621015582626,6.75775978155667,94.1988906935842,89.4817254751621,-0.0031995232942899,0.00257286743649088,1,0.95
case045_2000rpm_4A,2000,4,0.775750240476638,1999.93598664554,0.000169821699374314,4.00199951832118,4.00326884446434,2.92919086070302,172.142162866981,181.202471329357,2.78773032814396,2.78778576044781,162.46755022058,5.49173083094762,4.38621005542898,9.0603084623759,94.3798704017231,89.6607805780286,-0.00320066772274421,0.00326884446434139,1,0.95
case046_2000rpm_5A,2000,5,0.974923788351781,1999.93595702851,0.000169978079075414,5.00269845929284,5.00396516178381,3.61657677199634,216.733806055324,228.140848479289,3.50985920737368,3.50985920737368,204.181022363993,8.37161561193322,4.38620992551828,11.4070424239646,94.2082022552001,89.49779214244,-0.00320214857448361,0.0039651617838059,1,0.95
case047_2000rpm_6A,2000,6,1.17409733622692,1999.93592506575,0.000170187345643099,6.00339620382058,6.00465991247703,4.31034885870901,261.965391921359,275.753044127746,4.24235452504226,4.24235452504226,245.894492983527,11.8915576169796,4.3862097853184,13.7876522063872,93.8652587580512,89.1719958201487,-0.00320374671266277,0.00465991247703101,1,0.95
case048_2000rpm_7A,2000,7,1.37327088410207,1999.93590288575,0.000170326313754444,7.00409397349093,7.0053552757241,5.00785284162342,307.837014634573,324.038962773235,4.98521481189593,4.98521481189593,287.607963676585,16.0515515828519,4.38620968802916,16.2019481386619,93.4286489290441,88.7572164825918,-0.00320485571263521,0.00535527572409666,1,0.95
case049_2000rpm_8A,2000,8,1.57244443197721,1999.93588095294,0.000170492839256186,8.00479224545394,8.00605089168985,5.70772085065078,354.348663268852,372.998592914582,5.73843989099356,5.73843989099356,329.321433485114,20.8515983815958,4.38620959182416,18.6499296457296,92.9371174839878,88.2902616097883,-0.00320595235321981,0.0060508916898474,1,0.95
case050_2000rpm_9A,2000,9,1.77161797985235,1999.93585927802,0.000170659014181655,9.00549052244441,9.00674650925156,6.40917876861913,401.500325526627,422.631921606976,6.50202956318425,6.50202956318425,371.034902426563,26.2917002710201,4.38620949675038,21.1315960803487,92.4121050063649,87.7914997560466,-0.00320703609914704,0.00674650925155795,1,0.95
case051_2000rpm_10A,2000,10,1.97079152772749,1999.93583616494,0.000170823812076082,10.0061888088686,10.0074421335696,7.1117544531997,449.292000916,472.938948332631,7.27598382050202,7.27598382050202,412.748370167039,32.3718417502379,4.38620939536833,23.6469474166316,91.8663963136541,87.2730764979714,-0.00320819175299507,0.00744213356958312,1,0.95
case052_2000rpm_12A,2000,12,2.36913862347778,1999.93581483365,0.000171155438911061,12.0075852523149,12.0088332334372,8.51915222622568,546.795374902703,575.57407884495,8.85498582838386,8.85498582838386,496.175308931827,46.4522397760405,4.38620930180184,28.7787039422471,90.7424114587868,86.2052908858475,-0.00320925831734539,0.00883323343715148,1,0.95
case053_2000rpm_14A,2000,14,2.76748571922806,1999.93576134572,0.000171479211487698,14.0089806853047,14.0102232664735,9.92848879011829,646.85876546369,680.90396364599,10.4754455945537,10.4754455945537,579.602236597621,63.0928581240057,4.38620906718504,34.0451981822997,89.6025944986837,85.1224647737494,-0.00321193271406984,0.0102232664735062,1,0.95
case054_2000rpm_16A,2000,16,3.16583281497835,1999.93570441154,0.000171798282564168,16.010378420186,16.0116156833742,11.3390385809903,749.482312365535,788.928749858458,12.1373653824378,12.1373653824378,663.029158658421,82.293658092157,4.38620881745181,39.4464374929228,88.4649507692519,84.0417032307893,-0.00321477942296737,0.0116156833742274,1,0.95
case055_2000rpm_18A,2000,18,3.56417991072863,1999.93566124189,0.000172130841159944,18.0117749847234,18.0130068725847,12.7503982060374,854.665855035514,899.648268458436,13.8407425916682,13.8407425916682,746.456081106697,104.054627456735,4.38620862809462,44.9824134229221,87.3389379847963,82.9719910855564,-0.0032169379055097,0.0130068725846826,1,0.95
case056_2000rpm_20A,2000,20,3.96252700647892,1999.93561788804,0.00017245438108386,20.0131715244944,20.0143980152703,14.162326262115,962.409443754844,1013.06257237352,15.5855780365157,15.5855780365157,829.882999876908,128.375779073196,4.38620843792946,50.6531286186769,86.2297232495056,81.9182370870303,-0.00321910559821915,0.0143980152703485,1,0.95
case057_2000rpm_25A,2000,25,4.95839474585463,1999.94003314394,0.000109194770327854,25.0167643985109,25.0181478766641,17.6935876207369,1243.00378085274,1308.42503247657,20.129615884255,20.129615884255,1038.45262984172,200.376000603469,4.38622780480698,65.4212516238281,83.5438029906314,79.3666128410999,-0.00299834280297606,0.0181478766640772,1,0.95
case058_2000rpm_30A,2000,30,5.95426248523035,1999.9225818633,0.00161139941528704,30.022282305347,30.0213610259844,21.2232857444163,1539.55939163398,1620.58883329892,24.9321358969065,24.9321358969065,1247.00954629665,288.296350377942,4.38615125755342,81.0294416649465,80.9978200953436,76.9479290905764,-0.00387090683504666,0.0213610259843691,1,0.95
case059_2000rpm_35A,2000,35,6.95013022460606,1999.2631407963,0.0189847926226072,35.0511221682964,35.0175091949696,24.7670971281136,1850.09863978435,1947.47225240458,29.9611115754551,29.9611115754551,1455.09557247055,392.612494553191,4.38325921420145,97.37361262023,78.6496212245286,74.7171401633022,-0.0368429601852273,0.0175091949696267,1,0.95
case060_2000rpm_40A,2000,40,7.94599796398177,1918.36545124898,-0.00212745151249909,50.5,40.0216550080101,28.3582958090011,2108.76604273152,2219.75372919107,34.1500573721704,34.1500573721704,1596.27757220584,514.723692009179,4.03570975678083,110.987686459553,75.6972343000246,71.9123725850234,-4.08172743755121,0.0216550080100575,1,0.95
