time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.00345,-0.3,0.4018468,-3.574865,-0.3885033,0.3841841,0.08767911,-8.795921
0.0035,0.3,0.0902651,-2.929268,-0.4787684,3.613452,0.5849271,-23.02834
0.00355,0.3,-0.324912,0.01329543,-0.1538564,3.900157,0.6263545,-28.15409
0.0036,0.3,-0.5381253,3.189126,0.3842689,1.01103,0.173566,-19.49612
0.00365,0.3,-0.2722749,3.830921,0.6565437,-2.519891,0.4178728,-3.505043
0.0037,0.3,0.2920957,1.380672,0.364448,-3.600562,0.5807433,6.989588
0.00375,0.3,0.5986691,-2.017363,-0.234221,-1.2832,0.2093203,3.968233
0.0038,0.3,0.387191,-3.378965,-0.621412,2.395765,0.3971764,-8.734795
0.00385,0.3,-0.1387444,-1.51961,-0.4826675,4.215375,0.6808714,-18.80516
0.0039,0.3,-0.5877708,1.915664,0.1051033,2.59971,0.4175227,-16.2967
0.00395,0.3,-0.552087,3.924743,0.6571902,-1.025033,0.195394,-2.296984
0.004,-0.3,0.01113778,2.757889,0.6460524,-4.082922,0.663348,12.08914
0.00405,-0.3,0.5651453,-0.567669,0.08090711,-3.815252,0.6123804,15.42338
0.0041,-0.3,0.5882949,-3.647728,-0.5073878,-0.4675238,0.1107168,4.553079
0.00415,-0.3,0.1352518,-3.776512,-0.6426396,3.008988,0.4937493,-12.10139
0.0042,-0.3,-0.4118434,-0.8608218,-0.2307962,3.569809,0.574052,-21.08772
0.00425,-0.3,-0.6578977,2.534554,0.4271015,0.7352555,0.1364503,-15.74301
0.0043,-0.3,-0.3358867,3.449878,0.7629882,-3.014622,0.4990176,-1.937749
0.00435,-0.3,0.3231658,1.088397,0.4398224,-4.403018,0.7100795,7.094105
0.0044,-0.3,0.6925193,-2.482665,-0.2526969,-2.220353,0.3586056,2.298015
0.00445,-0.3,0.4700962,-4.125672,-0.722793,1.605318,0.282517,-13.24716
0.0045,0.3,-0.12638,-2.411738,-0.5964131,4.317056,0.6993483,-27.04751
0.00455,0.3,-0.6705313,1.136404,0.0741182,3.480652,0.5586753,-28.21654
0.0046,0.3,-0.7052528,3.938025,0.7793709,-0.1573737,0.1275918,-15.55187
0.00465,0.3,-0.08034515,3.55836,0.8597161,-3.415733,0.5652264,1.021585
