time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.00295,0.3,0.002839617,0.3005747,0.01236706,0.829186,0.1330763,-7.094568
0.003,-0.3,0.003102489,0.2932385,0.009264575,0.2359475,0.03789224,-4.840711
0.00305,-0.3,0.00282751,0.2901325,0.006437065,-0.354185,0.05684632,-2.621435
0.0031,-0.3,0.002932368,0.09469915,0.003504697,-0.7488841,0.1201766,-1.395321
0.00315,-0.3,0.002445109,-0.108605,0.001059588,-0.9402791,0.150889,-1.698393
0.0032,-0.3,0.001730137,-0.2470938,-0.0006705485,-0.9931853,0.1593789,-3.22424
0.00325,-0.3,0.001454644,-0.3147769,-0.002125192,-0.9784085,0.157008,-5.448669
0.0033,-0.3,0.001645871,-0.3329937,-0.003771063,-0.9454148,0.1517142,-7.939601
0.00335,-0.3,0.001956001,-0.3263462,-0.005727064,-0.9190686,0.147488,-10.44404
0.0034,-0.3,0.002131701,-0.3124731,-0.007858764,-0.9065955,0.1454891,-12.86139
0.00345,-0.3,0.002144895,-0.3004846,-0.01000366,-0.906111,0.1454147,-15.18251
0.0035,0.3,0.002088204,-0.2932124,-0.01209186,-0.3128986,0.05024908,-17.43603
0.00355,0.3,0.00205078,-0.2901586,-0.01414264,0.2772599,0.04455042,-19.65539
0.0036,0.3,-0.001731407,-0.09478832,-0.01241124,0.6720483,0.1078636,-20.88196
0.00365,0.3,-0.006552875,0.1084577,-0.005858362,0.8635906,0.1385857,-20.57972
0.0037,0.3,-0.00898499,0.2469544,0.003126628,0.9166362,0.1470957,-19.05482
0.00375,0.3,-0.007930852,0.3147261,0.01105748,0.9019101,0.1447426,-16.83093
0.0038,0.3,-0.004644841,0.3330564,0.01570232,0.8688537,0.1394498,-14.3398
0.00385,0.3,-0.001055524,0.326481,0.01675785,0.8423727,0.1352043,-11.83455
0.0039,0.3,0.001551375,0.3126113,0.01520647,0.8297615,0.1331762,-9.416194
0.00395,0.3,0.002839856,0.3005747,0.01236662,0.8291868,0.1330764,-7.094302
0.004,-0.3,0.003102511,0.2932384,0.009264104,0.2359484,0.0378924,-4.840446
