time_s,joint_pos_rad,joint_vel_rad_s,pos_error_rad,iq_cmd_a,iq_ref_a,iq_actual_a,motor_output_torque_nm,friction_torque_nm,net_torque_nm
0.25665,0.199942972513656,0.00186691198158569,5.71208319434524e-05,0.000627213283929668,0.000627213283929668,0.000630009356298516,0.000597517218394036,0.000627437114818261,-2.99198964242247e-05
0.2567,0.199943065802961,0.00186578610351567,5.70274863443687e-05,0.000625532803181215,0.000625532803181215,0.000628327194921772,0.000595921812902557,0.000625823401972133,-2.99015890695757e-05
0.25675,0.199943159036007,0.00186466091432876,5.6934197039199e-05,0.000623853332502637,0.000623853332502637,0.000626646044632893,0.00059432736635304,0.000624210659747187,-2.98832933941462e-05
0.2568,0.199943252212827,0.00186353641358552,5.68409639934708e-05,0.000622174871281407,0.000622174871281407,0.000624965904819176,0.000592733878164383,0.000622598887554165,-2.9865009389782e-05
0.25685,0.199943345333457,0.00186241260084681,5.67477871727951e-05,0.000620497418906731,0.000620497418906731,0.000623286774868637,0.000591141347756164,0.000620988084804175,-2.98467370480114e-05
0.2569,0.199943438397931,0.00186128947567383,5.66546665427548e-05,0.000618820974767094,0.000618820974767094,0.000621608654169468,0.000589549774548127,0.000619378250908696,-2.98284763605687e-05
0.25695,0.199943531406283,0.00186016703762804,5.65616020689608e-05,0.000617145538251491,0.000617145538251491,0.000619931542110162,0.000587959157960305,0.000617769385279575,-2.98102273192703e-05
0.257,0.199943624358547,0.00185904528627128,5.64685937170795e-05,0.000615471108750037,0.000615471108750037,0.000618255438079822,0.000586369497413306,0.000616161487329021,-2.97919899157147e-05
0.25705,0.199943717254758,0.00185792422116564,5.63756414527772e-05,0.000613797685652738,0.000613797685652738,0.00061658034146789,0.000584780792328062,0.00061455455646961,-2.9773764141548e-05
0.2571,0.19994381009495,0.00185680384187357,5.62827452417203e-05,0.000612125268349498,0.000612125268349498,0.000614906251663981,0.000583193042125668,0.000612948592114296,-2.97555499886285e-05
0.25715,0.199943902879158,0.00185568414795781,5.61899050496306e-05,0.000610453856231338,0.000610453856231338,0.000613233168058241,0.000581606246227721,0.000611343593676388,-2.97373474486669e-05
0.2572,0.199943995607415,0.00185456513898139,5.60971208422301e-05,0.000608783448689178,0.000608783448689178,0.000611561090041104,0.000580020404056094,0.000609739560569564,-2.97191565134699e-05
0.25725,0.199944088279755,0.00185344681450768,5.60043925852682e-05,0.000607114045114443,0.000607114045114443,0.000609890017003377,0.000578435515033013,0.000608136492207863,-2.97009771748492e-05
0.2573,0.199944180896214,0.00185232917410036,5.59117202445503e-05,0.000605445644899682,0.000605445644899682,0.000608219948336523,0.000576851578581325,0.000606534388005688,-2.96828094243622e-05
0.25735,0.199944273456825,0.0018512122173234,5.58191037858535e-05,0.000603778247436722,0.000603778247436722,0.00060655088343214,0.000575268594124007,0.000604933247377814,-2.96646532538074e-05
0.2574,0.199944365961622,0.00185009594374109,5.57265431749832e-05,0.000602111852117899,0.000602111852117899,0.000604882821682105,0.000573686561084297,0.000603333069739386,-2.9646508655089e-05
0.25745,0.19994445841064,0.00184898035291804,5.56340383777998e-05,0.000600446458336672,0.000600446458336672,0.000603215762478888,0.000572105478885999,0.0006017338545059,-2.96283756199006e-05
