time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.00225,-0.3,9.377953e-05,-0.2507526,-0.000164061,-0.2827605,0.04537528,-5.094679
0.0023,-0.3,0.0001099114,-0.1966621,-0.0002216959,-0.3505294,0.05625033,-6.069172
0.00235,-0.3,0.0001788493,-0.2512753,-0.0003303747,-0.3545289,0.05689214,-7.096019
0.0024,-0.3,0.0002790401,-0.3137397,-0.0004973648,-0.326233,0.05235146,-8.388229
0.00245,-0.3,0.0002914239,-0.3214441,-0.0006395774,-0.3133982,0.05029187,-9.81148
0.0025,0.3,0.0001911214,-0.2938113,-0.0006950122,0.1672804,0.02684413,-11.17355
0.00255,0.3,0.0001045521,-0.275111,-0.0007142773,0.4328781,0.06946509,-12.43628
0.0026,0.3,-0.0008944701,0.1455602,5.752908e-05,0.3591749,0.05763767,-12.52773
0.00265,0.3,-0.001689969,0.4293965,0.001134725,0.1989142,0.03192076,-11.10906
0.0027,0.3,-0.0009423271,0.3984226,0.001319738,0.1631513,0.02618214,-9.273487
0.00275,0.3,0.0004717875,0.2507567,0.000603098,0.2379744,0.03818846,-7.892118
0.0028,0.3,0.0009467574,0.1966664,-1.059892e-05,0.3057413,0.04906305,-6.917608
0.00285,0.3,0.0003418867,0.2512755,3.868094e-05,0.309742,0.04970505,-5.890752
0.0029,0.3,-0.0002957471,0.3137371,0.0004010984,0.2814482,0.04516473,-4.598548
0.00295,0.3,-0.0002738815,0.3214421,0.0005230603,0.2686142,0.04310526,-3.175308
0.003,-0.3,0.0001398642,0.2938112,0.0003125193,-0.212065,0.03403063,-1.81324
0.00305,-0.3,0.0003782939,0.2751117,5.03319e-05,-0.4776633,0.0766518,-0.5505144
0.0031,-0.3,0.0003487216,-0.1455616,-0.0001043528,-0.4039587,0.06482425,-0.4590589
0.00315,-0.3,0.0001464915,-0.4293993,-0.0001031062,-0.2436961,0.03910651,-1.877738
0.0032,-0.3,7.398985e-05,-0.3984229,-0.0001128187,-0.207934,0.03336769,-3.713317
0.00325,-0.3,9.401422e-05,-0.2507524,-0.0001642898,-0.2827607,0.04537531,-5.094676
0.0033,-0.3,0.0001100344,-0.1966623,-0.0002219439,-0.3505294,0.05625032,-6.069169
0.00335,-0.3,0.0001787106,-0.2512757,-0.0003304657,-0.3545286,0.0568921,-7.096017
0.0034,-0.3,0.0002789302,-0.3137398,-0.0004974139,-0.3262328,0.05235142,-8.388228
0.00345,-0.3,0.0002913466,-0.3214442,-0.0006396012,-0.313398,0.05029184,-9.81148
0.0035,0.3,0.000191194,-0.2938111,-0.0006951228,0.1672805,0.02684414,-11.17355
0.00355,0.3,0.0001044488,-0.275111,-0.0007142776,0.4328782,0.06946512,-12.43627
0.0036,0.3,-0.0008945651,0.1455603,5.757093e-05,0.359175,0.05763769,-12.52773
0.00365,0.3,-0.001690093,0.4293965,0.001134836,0.1989143,0.03192078,-11.10906
0.0037,0.3,-0.000942219,0.3984228,0.001319717,0.1631513,0.02618214,-9.273485
0.00375,0.3,0.0004720483,0.2507566,0.0006029002,0.2379745,0.03818848,-7.892117
0.0038,0.3,0.0009466773,0.1966662,-1.063995e-05,0.3057414,0.04906307,-6.917607
0.00385,0.3,0.0003420152,0.2512757,3.850635e-05,0.309742,0.04970506,-5.890751
0.0039,0.3,-0.0002956316,0.313737,0.0004008737,0.2814484,0.04516476,-4.598547
0.00395,0.3,-0.0002741218,0.3214423,0.0005230735,0.2686142,0.04310526,-3.175306
0.004,-0.3,0.0001394637,0.2938112,0.0003127777,-0.212065,0.03403062,-1.813238
0.00405,-0.3,0.0003782632,0.2751117,5.047597e-05,-0.4776633,0.07665179,-0.5505123
0.0041,-0.3,0.0003489549,-0.1455616,-0.0001044113,-0.4039587,0.06482425,-0.4590567
0.00415,-0.3,0.0001466703,-0.4293994,-0.0001032303,-0.243696,0.0391065,-1.877736
0.0042,-0.3,7.397309e-05,-0.398423,-0.0001128666,-0.2079339,0.03336766,-3.713316
0.00425,-0.3,9.393226e-05,-0.2507523,-0.0001642761,-0.2827607,0.04537531,-5.094674
0.0043,-0.3,0.0001100153,-0.1966619,-0.0002219432,-0.3505297,0.05625036,-6.069166
0.00435,-0.3,0.0001786277,-0.2512755,-0.0003304035,-0.3545289,0.05689214,-7.096014
0.0044,-0.3,0.0002789125,-0.31374,-0.0004973661,-0.3262328,0.05235142,-8.388226
0.00445,-0.3,0.0002913587,-0.3214441,-0.0006395695,-0.3133981,0.05029186,-9.811477
0.0045,0.3,0.0001911968,-0.2938112,-0.0006950892,0.1672804,0.02684412,-11.17355
0.00455,0.3,0.0001045633,-0.275111,-0.0007143371,0.4328781,0.06946511,-12.43627
0.0046,0.3,-0.0008941889,0.1455603,5.7242e-05,0.3591749,0.05763767,-12.52773
0.00465,0.3,-0.001690032,0.4293966,0.001134588,0.1989141,0.03192076,-11.10906
0.0047,0.3,-0.0009424202,0.3984226,0.001319655,0.1631512,0.02618214,-9.273483
0.00475,0.3,0.0004716348,0.2507566,0.0006031086,0.2379745,0.03818847,-7.892115
0.0048,0.3,0.0009462871,0.1966664,-1.025508e-05,0.3057413,0.04906305,-6.917604
0.00485,0.3,0.0003418606,0.2512755,3.888214e-05,0.309742,0.04970506,-5.890749
0.0049,0.3,-0.0002955087,0.313737,0.0004010945,0.2814484,0.04516476,-4.598545
0.00495,0.3,-0.0002736002,0.3214421,0.0005229084,0.2686143,0.04310527,-3.175304
0.005,-0.3,0.0001398921,0.2938111,0.0003124425,-0.2120649,0.03403061,-1.813237
0.00505,-0.3,0.000378076,0.2751118,5.044404e-05,-0.4776632,0.07665178,-0.5505111
0.0051,-0.3,0.000348541,-0.1455616,-0.0001041682,-0.4039586,0.06482423,-0.4590555
0.00515,-0.3,0.0001467559,-0.4293993,-0.0001032021,-0.2436961,0.03910651,-1.877735
0.0052,-0.3,7.412955e-05,-0.3984226,-0.0001129371,-0.2079342,0.03336771,-3.713313
0.00525,-0.3,9.388663e-05,-0.2507527,-0.0001642546,-0.2827606,0.04537529,-5.094672
0.0053,-0.3,0.0001097722,-0.1966625,-0.0002217377,-0.3505293,0.0562503,-6.069166
0.00535,-0.3,0.0001788009,-0.2512756,-0.0003304252,-0.3545285,0.05689209,-7.096014
0.0054,-0.3,0.0002789218,-0.3137397,-0.000497335,-0.3262327,0.05235142,-8.388226
0.00545,-0.3,0.0002912153,-0.3214439,-0.0006394173,-0.3133981,0.05029187,-9.811475
0.0055,-0.3,0.0001911577,-0.2938108,-0.0006949548,-0.3259682,0.05230903,-11.17354
0.00555,0.3,0.0001047067,-0.2751109,-0.0007143344,0.1489788,0.02390727,-12.43627
0.0056,0.3,0.000138266,-0.279771,-0.0007914664,0.4249323,0.06819003,-13.67861
0.00565,0.3,-0.0008969856,0.1328687,-5.828741e-06,0.3600366,0.05777595,-13.81263
0.0057,0.3,-0.001836929,0.4247196,0.001191303,0.1991923,0.03196545,-12.429
0.00575,0.3,-0.001110287,0.4024839,0.001463116,0.158459,0.02542938,-10.59069
0.0058,0.3,0.000441296,0.2554401,0.0007129386,0.2308491,0.03704509,-9.189486
0.00585,0.3,0.001030001,0.1970856,2.016983e-05,0.2999053,0.04812653,-8.205579
0.0059,0.3,0.0003996622,0.249016,5.099853e-05,0.3059099,0.04909011,-7.184098
0.00595,0.3,-0.0003282409,0.3122577,0.0004602873,0.278044,0.04461846,-5.899884
0.006,-0.3,-0.0003401749,0.3218157,0.0006254102,-0.2288618,0.03672615,-4.478242
0.00605,-0.3,0.0001143869,0.2947985,0.0004126827,-0.500873,0.08037634,-3.112844
0.0061,-0.3,0.0006734207,-0.1498736,-0.0001010121,-0.4167547,0.06687764,-2.998326
0.00615,-0.3,0.0007287115,-0.4424213,-0.0004651048,-0.2472914,0.03968352,-4.459848
0.0062,-0.3,0.0003590174,-0.4034666,-0.0005059873,-0.2119265,0.03400846,-6.332047
0.00625,-0.3,-5.467795e-05,-0.2467199,-0.0003357709,-0.2918282,0.04683041,-7.711392
0.0063,-0.3,-0.0001463834,-0.1918014,-0.0002345099,-0.3621859,0.05812087,-8.665618
0.00635,-0.3,0.0001373924,-0.2507436,-0.000398533,-0.3649265,0.05856068,-9.682451
0.0064,-0.3,0.0004414152,-0.3160312,-0.0007134735,-0.3345613,0.05368798,-10.97992
0.00645,-0.3,0.0004379768,-0.3230002,-0.0009195092,-0.3212467,0.05155146,-12.41143
0.0065,0.3,0.0001928266,-0.2934634,-0.0009252114,0.1586029,0.02545183,-13.7753
0.00655,0.3,2.429821e-05,-0.2740978,-0.0008779062,0.423489,0.06795846,-15.03467
0.0066,0.3,-0.001152917,0.1459347,7.836235e-05,0.3498315,0.05613831,-15.12333
0.00665,0.3,-0.002047308,0.4290657,0.001359144,0.1899734,0.03048627,-13.70489
0.0067,0.3,-0.001133621,0.3980415,0.001576734,0.1544084,0.02477958,-11.87093
0.00675,0.3,0.0005484223,0.250722,0.0007303492,0.229127,0.03676876,-10.49033
0.0068,0.3,0.00110733,0.19685,1.13881e-05,0.2967308,0.04761711,-9.515383
0.00685,0.3,0.000370387,0.2513957,9.326448e-05,0.3006968,0.04825355,-8.487879
0.0069,0.3,-0.0004092343,0.3137055,0.0005589218,0.272471,0.04372418,-7.195548
0.00695,0.3,-0.0003837273,0.3213607,0.0007315884,0.2596928,0.04167371,-5.772583
0.007,-0.3,0.0001302604,0.2937832,0.0004906155,-0.2209917,0.03546316,-4.410735
0.00705,-0.3,0.0004316773,0.2751396,0.0001811917,-0.4866227,0.07808954,-3.147983
0.0071,-0.3,0.000596269,-0.1455312,-0.0001583706,-0.4129334,0.06626444,-3.056397
0.00715,-0.3,0.0005139485,-0.4293976,-0.0003728302,-0.2526616,0.04054527,-4.475018
0.0072,-0.3,0.0002778322,-0.3984381,-0.000421906,-0.2168864,0.03480436,-6.310635
0.00725,-0.3,1.862086e-05,-0.2507622,-0.000340274,-0.2917104,0.04681152,-7.692047
0.0073,-0.3,-5.761161e-05,-0.1966598,-0.0002864155,-0.3594846,0.05768739,-8.66655
0.00735,-0.3,0.000145955,-0.2512689,-0.0004265038,-0.3634885,0.05832992,-9.693376
0.0074,-0.3,0.0003938675,-0.3137374,-0.0006993687,-0.3351922,0.05378922,-10.98557
0.00745,-0.3,0.0004045814,-0.3214463,-0.0008945408,-0.3223548,0.05172926,-12.40882
0.0075,-0.3,0.000201581,-0.2938138,-0.0009190919,-0.3349233,0.05374616,-13.7709
0.00755,0.3,4.973076e-05,-0.2751115,-0.0008896398,0.1400232,0.02247031,-15.03363
0.0076,0.3,0.0001075193,-0.27977,-0.0009606776,0.4159756,0.0667528,-16.27597
0.00765,0.3,-0.00109107,0.1328692,-2.621533e-05,0.3510799,0.05633865,-16.40999
0.0077,0.3,-0.002186131,0.4247186,0.001390269,0.1902367,0.03052856,-15.02636
0.00775,0.3,-0.001336344,0.4024837,0.001726077,0.1495031,0.02399272,-13.18805
0.0078,0.3,0.0004921742,0.255442,0.000855199,0.2218915,0.03560773,-11.78684
0.00785,0.3,0.001195868,0.197088,4.382594e-05,0.2909465,0.04668889,-10.80293
0.0079,0.3,0.0004466362,0.2490162,9.391192e-05,0.2969517,0.04765256,-9.781442
0.00795,0.3,-0.0004340634,0.3122558,0.0006065853,0.2690874,0.04318122,-8.497231
0.008,-0.3,-0.0004563071,0.3218142,0.0008302551,-0.2378178,0.03816343,-7.075597
0.00805,-0.3,9.69246e-05,0.2947991,0.0005913627,-0.5098301,0.08181373,-5.710201
0.0081,-0.3,0.0009437781,-0.149872,-0.0001506805,-0.4257128,0.06831518,-5.595678
0.00815,-0.3,0.001153432,-0.4424205,-0.0007695957,-0.2562497,0.04112119,-7.057196
0.0082,-0.3,0.0005831122,-0.4034673,-0.0008465108,-0.220884,0.03544605,-8.929395
0.00825,-0.3,-0.0001528468,-0.2467212,-0.0005174015,-0.3007848,0.04826774,-10.30874
0.0083,-0.3,-0.0003401227,-0.1918026,-0.0002911238,-0.371142,0.05955807,-11.26297
0.00835,-0.3,0.0001024604,-0.2507434,-0.0004940286,-0.3738831,0.05999799,-12.27981
0.0084,-0.3,0.0005706325,-0.3160301,-0.0009273845,-0.3435187,0.05512548,-13.57728
0.00845,-0.3,0.0005607866,-0.3229996,-0.001189294,-0.3302043,0.05298904,-15.00878
0.0085,0.3,0.0002005063,-0.2934638,-0.001158459,0.1496459,0.02401476,-16.37266
0.00855,0.3,-3.755093e-05,-0.2740989,-0.001057629,0.4145328,0.06652129,-17.63203
0.0086,0.3,-0.001404077,0.1459332,8.353288e-05,0.3408762,0.05470123,-17.72069
0.00865,0.3,-0.002411917,0.4290646,0.001576419,0.1810184,0.02904956,-16.30226
0.0087,0.3,-0.001334041,0.3980423,0.001831553,0.1454523,0.02334294,-14.4683
0.00875,0.3,0.0006240718,0.2507249,0.0008530484,0.220169,0.03533132,-13.08769
0.0088,0.3,0.001273314,0.1968523,2.403022e-05,0.2877718,0.04617945,-12.11273
0.00885,0.3,0.0004020967,0.2513955,0.0001377531,0.2917388,0.04681605,-11.08522
0.0089,0.3,-0.0005242936,0.3137036,0.0007090624,0.2635145,0.04228697,-9.792896
0.00895,0.3,-0.0004962347,0.3213596,0.0009340733,0.2507366,0.0402366,-8.369938
0.009,-0.3,0.0001206174,0.2937837,0.000661772,-0.2299488,0.03690059,-7.00809
0.00905,-0.3,0.0004863292,0.2751407,0.0003040555,-0.4955805,0.07952703,-5.745335
0.0091,-0.3,0.000844406,-0.1455306,-0.0002204265,-0.4218913,0.06770194,-5.653745
0.00915,-0.3,0.0008813106,-0.4293975,-0.0006503085,-0.2616194,0.04198283,-7.072365
0.0092,-0.3,0.0004812591,-0.3984385,-0.0007384394,-0.2258438,0.03624189,-8.907984
0.00925,-0.3,-5.690381e-05,-0.2507632,-0.0005237412,-0.3006671,0.04824886,-10.2894
0.0093,-0.3,-0.0002248362,-0.1966607,-0.0003587624,-0.3684409,0.05912464,-11.26391
0.00935,-0.3,0.0001133382,-0.251269,-0.0005303844,-0.372445,0.05976723,-12.29073
0.0094,-0.3,0.0005087033,-0.3137364,-0.000909034,-0.3441496,0.05522671,-13.58292
0.00945,-0.3,0.0005171485,-0.3214458,-0.001156677,-0.3313123,0.05316682,-15.00617
0.0095,-0.3,0.0002116822,-0.2938143,-0.001150256,-0.3438802,0.0551836,-16.36826
0.00955,0.3,-4.846603e-06,-0.2751129,-0.001072413,0.1310673,0.02103339,-17.63099
0.0096,0.3,7.706508e-05,-0.2797708,-0.001137457,0.4070198,0.06531572,-18.87334
0.00965,0.3,-0.001284735,0.1328689,-5.441217e-05,0.3421241,0.05490149,-19.00735
0.0097,0.3,-0.002535634,0.4247177,0.001581819,0.1812815,0.0290918,-17.62373
0.00975,0.3,-0.0015627,0.4024835,0.001981762,0.1405478,0.02255628,-15.78542
0.0098,0.3,0.0005426668,0.2554445,0.0009903966,0.212934,0.03417042,-14.38421
0.00985,0.3,0.001362097,0.197091,5.998835e-05,0.2819874,0.04525121,-13.40028
0.0099,0.3,0.0004935116,0.2490169,0.0001295385,0.2879932,0.04621497,-12.37879
0.00995,0.3,-0.0005397983,0.312254,0.0007454901,0.2601306,0.04174396,-11.09458
0.01,-0.3,-0.0005720444,0.3218125,0.001027413,-0.2467739,0.03960074,-9.672951
