time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.00285,0.3,-0.004173029,0.3012773,0.00106286,0.3014274,0.0483711,-8.571763
0.0029,0.3,-0.003001317,0.3203733,0.001949691,0.2984668,0.04789671,-7.173391
0.00295,0.3,-0.001536511,0.3227876,0.002501524,0.2930127,0.04702217,-5.734804
0.003,-0.3,-0.0001454093,0.3162763,0.002695399,0.2052476,0.03293942,-4.309578
0.00305,-0.3,0.0009468868,0.3064931,0.002580956,0.05171275,0.0083088,-2.922311
0.0031,-0.3,0.001867071,0.2254182,0.002215781,-0.0895086,0.01436806,-1.771678
0.00315,-0.3,0.002372942,0.07908951,0.001676608,-0.2013336,0.03230961,-1.160014
0.0032,-0.3,0.002326664,-0.06347832,0.001086619,-0.276902,0.04443548,-1.192256
0.00325,-0.3,0.001986913,-0.1782938,0.0005488287,-0.3204755,0.05142755,-1.786677
0.0033,-0.3,0.001662645,-0.2565745,9.42865e-05,-0.3402428,0.05459959,-2.795461
0.00335,-0.3,0.001517784,-0.3012968,-0.0003035576,-0.3449748,0.05535897,-4.063352
0.0034,-0.3,0.001548517,-0.3203693,-0.0006892666,-0.3420125,0.05488369,-5.461746
0.00345,-0.3,0.001665205,-0.3227639,-0.001094581,-0.3365622,0.05400924,-6.900267
0.0035,0.3,0.00177801,-0.3162421,-0.001528686,-0.2488044,0.03992701,-8.325364
0.00355,0.3,0.001837876,-0.3064592,-0.001983824,-0.09527817,0.01529283,-9.712485
0.0036,0.3,0.001155306,-0.2253963,-0.002351381,0.04593632,0.007381164,-10.863
0.00365,0.3,-0.0005535372,-0.0790894,-0.002405527,0.1577588,0.02531888,-11.47462
0.0037,0.3,-0.002549362,0.06345412,-0.001990525,0.2333306,0.03744449,-11.44243
0.00375,0.3,-0.004075773,0.1782551,-0.001138804,0.2769121,0.04443714,-10.84814
0.0038,0.3,-0.004629925,0.2565381,-3.785058e-05,0.2966889,0.04761038,-9.839506
0.00385,0.3,-0.004172862,0.3012773,0.001062596,0.3014278,0.04837115,-8.571725
0.0039,0.3,-0.003001265,0.3203733,0.001949401,0.2984671,0.04789676,-7.173353
0.00395,0.3,-0.001536831,0.3227878,0.002501273,0.293013,0.04702222,-5.734765
0.004,-0.3,-0.00014548,0.3162767,0.002695194,0.2052478,0.03293945,-4.309537
0.00405,-0.3,0.0009467378,0.3064934,0.00258078,0.05171287,0.008308819,-2.922268
0.0041,-0.3,0.001866937,0.2254186,0.002215639,-0.08950857,0.01436806,-1.771634
0.00415,-0.3,0.002372637,0.07908951,0.001676524,-0.2013336,0.03230961,-1.15997
0.0042,-0.3,0.002326502,-0.0634784,0.001086592,-0.276902,0.04443548,-1.192212
0.00425,-0.3,0.001986917,-0.1782939,0.0005488191,-0.3204754,0.05142755,-1.786633
0.0043,-0.3,0.001662675,-0.2565746,9.427237e-05,-0.3402428,0.05459959,-2.795418
0.00435,-0.3,0.001517676,-0.3012967,-0.0003035602,-0.3449748,0.05535897,-4.063309
0.0044,-0.3,0.001548328,-0.3203695,-0.0006892307,-0.3420125,0.05488369,-5.461703
0.00445,-0.3,0.001665279,-0.3227638,-0.001094534,-0.3365621,0.05400923,-6.900223
0.0045,0.3,0.001777939,-0.316242,-0.001528637,-0.2488044,0.03992701,-8.32532
0.00455,0.3,0.001837969,-0.3064592,-0.00198378,-0.09527816,0.01529283,-9.712442
0.0046,0.3,0.001155492,-0.2253961,-0.002351373,0.04593631,0.007381163,-10.86296
0.00465,0.3,-0.0005537216,-0.07908972,-0.002405516,0.1577588,0.02531889,-11.47458
0.0047,0.3,-0.002549571,0.06345394,-0.001990464,0.2333306,0.0374445,-11.44238
0.00475,0.3,-0.004076004,0.178255,-0.001138688,0.2769122,0.04443715,-10.84809
0.0048,0.3,-0.004629932,0.2565382,-3.770663e-05,0.296689,0.0476104,-9.839465
0.00485,0.3,-0.004172608,0.3012773,0.001062706,0.3014278,0.04837116,-8.571684
0.0049,0.3,-0.00300096,0.3203734,0.00194944,0.2984672,0.04789677,-7.173312
0.00495,0.3,-0.001536541,0.3227878,0.002501237,0.293013,0.04702223,-5.734724
0.005,-0.3,-0.0001453087,0.3162763,0.002695102,0.2052479,0.03293946,-4.309497
0.00505,-0.3,0.0009467453,0.3064931,0.002580667,0.05171306,0.008308848,-2.92223
0.0051,-0.3,0.001866974,0.2254186,0.00221552,-0.08950834,0.01436802,-1.771596
0.00515,-0.3,0.002372626,0.07908942,0.001676402,-0.2013333,0.03230957,-1.159932
0.0052,-0.3,0.002326399,-0.06347833,0.001086486,-0.2769018,0.04443544,-1.192174
0.00525,-0.3,0.001986809,-0.1782937,0.0005487399,-0.3204752,0.05142752,-1.786595
