time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.00105,-0.3,0.00139527,0.2854492,0.001178281,-0.1724787,0.02767873,-1.481813
0.0011,-0.3,0.001549716,0.07004635,0.000623526,-0.2883369,0.04627023,-0.7887167
0.00115,-0.3,0.001363406,-0.1373023,0.0001566746,-0.3318605,0.05325447,-1.036669
0.0012,-0.3,0.001011314,-0.2633523,-0.0001755338,-0.3364408,0.05398948,-1.991478
0.00125,-0.3,0.000882389,-0.3143854,-0.000477128,-0.328026,0.05263919,-3.306741
0.0013,-0.3,0.0009876322,-0.3210396,-0.0008311217,-0.3201944,0.05138255,-4.730038
0.00135,-0.3,0.001140771,-0.3104135,-0.001242083,-0.3172345,0.05090779,-6.13632
0.0014,-0.3,0.00122785,-0.2981008,-0.001679296,-0.3187125,0.05114528,-7.490541
0.00145,-0.3,0.001250047,-0.2899266,-0.002120039,-0.3227906,0.0518001,-8.800922
0.0015,0.3,0.001253925,-0.2862461,-0.002560938,-0.07752001,0.01244661,-10.08692
0.00155,0.3,0.001270523,-0.2854631,-0.003008507,0.1281669,0.02057292,-11.36432
0.0016,0.3,-0.001106527,-0.07007949,-0.002463175,0.2440379,0.03916336,-12.05751
0.00165,0.3,-0.004057257,0.1372505,-0.0008431548,0.2875811,0.04614903,-11.80974
0.0017,0.3,-0.005311001,0.2633057,0.001105728,0.2921774,0.04688675,-10.85512
0.00175,0.3,-0.00437961,0.3143728,0.002583458,0.2837648,0.04553831,-9.539969
0.0018,0.3,-0.002290051,0.3210666,0.003250649,0.275921,0.04428079,-8.116624
0.00185,0.3,-0.0002784356,0.3104621,0.003216066,0.2729427,0.04380282,-6.710169
0.0019,0.3,0.001005441,0.2981458,0.002778222,0.2744051,0.04403671,-5.355747
0.00195,0.3,0.001527153,0.2899518,0.002207217,0.2784756,0.04468905,-4.045223
0.002,-0.3,0.001558252,0.28625,0.001657583,0.033205,0.005335123,-2.759169
0.00205,-0.3,0.001394521,0.2854522,0.00117831,-0.1724771,0.02767847,-1.481802
0.0021,-0.3,0.001549665,0.070049,0.000623527,-0.2883362,0.04627012,-0.7886938
0.00215,-0.3,0.001363585,-0.1373007,0.0001565977,-0.3318603,0.05325444,-1.036637
0.0022,-0.3,0.001011152,-0.2633516,-0.0001755313,-0.3364408,0.05398948,-1.991442
0.00225,-0.3,0.0008822829,-0.3143851,-0.0004770919,-0.3280261,0.05263921,-3.306703
0.0023,-0.3,0.0009875745,-0.3210398,-0.0008310685,-0.3201944,0.05138255,-4.729999
0.00235,-0.3,0.001140721,-0.3104138,-0.001242013,-0.3172344,0.05090776,-6.136283
0.0024,-0.3,0.001227673,-0.2981011,-0.001679156,-0.3187123,0.05114525,-7.490505
0.00245,-0.3,0.001250207,-0.2899265,-0.002119976,-0.3227904,0.05180008,-8.800887
0.0025,0.3,0.001253877,-0.2862459,-0.002560845,-0.07751991,0.0124466,-10.08689
0.00255,0.3,0.001270566,-0.2854632,-0.003008435,0.128167,0.02057294,-11.36428
0.0026,0.3,-0.001106306,-0.0700795,-0.002463192,0.2440381,0.03916338,-12.05748
0.00265,0.3,-0.004056918,0.1372504,-0.0008432992,0.2875812,0.04614906,-11.8097
0.0027,0.3,-0.00531077,0.2633056,0.00110551,0.2921776,0.04688679,-10.85509
0.00275,0.3,-0.004379846,0.3143725,0.002583354,0.2837651,0.04553837,-9.539935
0.0028,0.3,-0.002290409,0.3210668,0.003250678,0.2759213,0.04428084,-8.11659
0.00285,0.3,-0.0002786703,0.3104622,0.003216169,0.2729429,0.04380285,-6.710135
0.0029,0.3,0.001005277,0.2981459,0.002778378,0.2744052,0.04403673,-5.355712
0.00295,0.3,0.001527373,0.2899522,0.002207271,0.2784756,0.04468907,-4.045187
0.003,-0.3,0.001558784,0.28625,0.001657429,0.03320506,0.005335131,-2.759132
0.00305,-0.3,0.00139448,0.2854523,0.001178209,-0.1724771,0.02767846,-1.481766
0.0031,-0.3,0.001549546,0.07004917,0.0006234722,-0.2883362,0.04627012,-0.7886562
0.00315,-0.3,0.001363268,-0.1373008,0.0001566672,-0.3318603,0.05325444,-1.036599
0.0032,-0.3,0.00101117,-0.2633519,-0.0001754904,-0.3364407,0.05398946,-1.991405
0.00325,-0.3,0.0008823052,-0.3143852,-0.0004770592,-0.3280259,0.05263918,-3.306667
0.0033,-0.3,0.000987608,-0.3210399,-0.0008310482,-0.3201941,0.0513825,-4.729964
0.00335,-0.3,0.001140844,-0.3104138,-0.001242042,-0.3172341,0.05090773,-6.136248
0.0034,-0.3,0.001227695,-0.2981009,-0.001679186,-0.3187121,0.05114521,-7.49047
0.00345,-0.3,0.001250114,-0.2899262,-0.002119966,-0.3227903,0.05180005,-8.800851
0.0035,0.3,0.001253843,-0.2862457,-0.002560826,-0.07751986,0.01244659,-10.08685
0.00355,0.3,0.001270488,-0.2854629,-0.003008387,0.128167,0.02057294,-11.36424
0.0036,0.3,-0.001106463,-0.07007969,-0.002463083,0.2440381,0.03916339,-12.05744
0.00365,0.3,-0.004056813,0.1372502,-0.0008432447,0.2875814,0.04614908,-11.80966
0.0037,0.3,-0.005310509,0.2633054,0.001105463,0.2921778,0.04688682,-10.85505
0.00375,0.3,-0.00437969,0.3143728,0.002583258,0.2837652,0.04553838,-9.539898
0.0038,0.3,-0.002290234,0.3210671,0.00325052,0.2759213,0.04428083,-8.116551
0.00385,0.3,-0.0002785474,0.3104622,0.003215971,0.2729428,0.04380285,-6.710095
0.0039,0.3,0.001005262,0.2981459,0.002778194,0.2744052,0.04403673,-5.355673
0.00395,0.3,0.001526915,0.2899519,0.002207278,0.2784757,0.04468907,-4.045148
0.004,-0.3,0.001558311,0.28625,0.001657602,0.03320518,0.005335152,-2.759094
0.00405,-0.3,0.001394615,0.2854523,0.001178295,-0.172477,0.02767845,-1.481728
0.0041,-0.3,0.001549892,0.070049,0.0006234228,-0.288336,0.04627009,-0.7886191
0.00415,-0.3,0.001363497,-0.1373008,0.000156545,-0.3318601,0.05325441,-1.036563
0.0042,-0.3,0.001011096,-0.2633518,-0.0001755665,-0.3364405,0.05398944,-1.991368
0.00425,-0.3,0.0008821264,-0.3143855,-0.0004770655,-0.3280256,0.05263913,-3.306631
0.0043,-0.3,0.0009875521,-0.3210398,-0.0008310431,-0.3201939,0.05138247,-4.729928
0.00435,-0.3,0.001140699,-0.3104135,-0.00124198,-0.3172341,0.05090772,-6.136211
0.0044,-0.3,0.001227781,-0.2981009,-0.001679169,-0.318712,0.0511452,-7.490432
0.00445,-0.3,0.00125014,-0.2899262,-0.002119955,-0.3227902,0.05180005,-8.800813
0.0045,0.3,0.001253925,-0.2862456,-0.002560847,-0.07751983,0.01244658,-10.08681
0.00455,0.3,0.001270667,-0.2854632,-0.003008476,0.1281672,0.02057296,-11.3642
0.0046,0.3,-0.001106506,-0.07007958,-0.002463143,0.2440382,0.03916341,-12.0574
0.00465,0.3,-0.004056755,0.1372503,-0.0008433317,0.2875814,0.04614909,-11.80962
0.0047,0.3,-0.005310684,0.2633056,0.001105453,0.2921778,0.04688681,-10.85501
0.00475,0.3,-0.004379787,0.3143726,0.002583277,0.2837652,0.04553839,-9.539859
0.0048,0.3,-0.002290539,0.3210668,0.003250659,0.2759214,0.04428086,-8.116514
0.00485,0.3,-0.0002787635,0.3104621,0.00321618,0.272943,0.04380287,-6.710058
0.0049,0.3,0.001005344,0.2981457,0.002778356,0.2744054,0.04403677,-5.355637
0.00495,0.3,0.001527369,0.289952,0.002207255,0.2784758,0.0446891,-4.045112
0.005,-0.3,0.001558766,0.2862502,0.001657419,0.03320526,0.005335162,-2.759057
0.00505,-0.3,0.00139489,0.2854522,0.001178027,-0.1724769,0.02767843,-1.481691
0.0051,-0.3,0.001549624,0.07004914,0.000623285,-0.288336,0.04627009,-0.7885815
0.00515,-0.3,0.00136321,-0.1373006,0.0001565092,-0.3318602,0.05325442,-1.036524
0.0052,-0.3,0.001010939,-0.2633519,-0.0001755559,-0.3364405,0.05398944,-1.99133
0.00525,-0.3,0.0008821562,-0.3143854,-0.0004770776,-0.3280257,0.05263914,-3.306592
0.0053,-0.3,0.0009874776,-0.32104,-0.0008310222,-0.3201939,0.05138247,-4.729889
0.00535,-0.3,0.001140855,-0.3104136,-0.001242029,-0.317234,0.0509077,-6.136173
0.0054,-0.3,0.001227647,-0.2981009,-0.001679152,-0.3187119,0.05114518,-7.490395
0.00545,-0.3,0.001250096,-0.2899264,-0.002119928,-0.32279,0.05180002,-8.800776
0.0055,-0.3,0.001253806,-0.2862458,-0.002560774,-0.3278657,0.05261502,-10.08678
0.00555,0.3,0.001270622,-0.2854629,-0.003008392,-0.08267964,0.01327658,-11.36417
0.0056,0.3,0.001304924,-0.285942,-0.003469216,0.1232587,0.01978745,-12.64147
0.00565,0.3,-0.001336727,-0.07079892,-0.002825569,0.2393984,0.03841951,-13.33746
0.0057,0.3,-0.004580375,0.1367207,-0.001002437,0.2831151,0.04543246,-13.09238
0.00575,0.3,-0.005939998,0.2630396,0.001174453,0.2877876,0.04618236,-12.13941
0.0058,0.3,-0.004912466,0.3142989,0.002833106,0.2793883,0.04483642,-10.82493
0.00585,0.3,-0.002627321,0.3210908,0.003605941,0.2715296,0.04357686,-9.401647
0.0059,0.3,-0.00042741,0.3105143,0.003611313,0.2685311,0.04309573,-7.995008
0.00595,0.3,0.0009795204,0.2981902,0.003174477,0.2699784,0.04332708,-6.640377
0.006,-0.3,0.001554132,0.2899776,0.002590509,0.02369493,0.00382504,-5.329706
0.00605,-0.3,0.001589261,0.2862594,0.002029712,-0.1820786,0.02922041,-4.043582
0.0061,-0.3,0.002278294,0.06957817,0.001183733,-0.297688,0.0477711,-3.350326
0.00615,-0.3,0.002582666,-0.1380169,0.000256117,-0.3409443,0.05471218,-3.601041
0.0062,-0.3,0.002339751,-0.2638775,-0.0005501066,-0.3453525,0.05541963,-4.558535
0.00625,-0.3,0.001951478,-0.3146491,-0.001210318,-0.3368622,0.05405745,-5.87544
0.0063,-0.3,0.001638018,-0.321118,-0.0017653,-0.3290153,0.05279864,-7.299415
0.00635,-0.3,0.001413733,-0.3104032,-0.002247337,-0.3260649,0.05232567,-8.705808
0.0064,-0.3,0.00126335,-0.2980679,-0.002681393,-0.3275559,0.05256545,-10.05992
0.00645,-0.3,0.001189768,-0.2899003,-0.003094647,-0.3316427,0.05322183,-11.37017
0.0065,0.3,0.00119134,-0.2862336,-0.003513401,-0.08637561,0.01387237,-12.65609
0.00655,0.3,0.001245804,-0.2854609,-0.003954777,0.1193112,0.01915668,-13.93346
0.0066,0.3,-0.001636926,-0.07008926,-0.003189766,0.2351865,0.03774442,-14.62667
0.00665,0.3,-0.005140483,0.1372308,-0.001152694,0.2787372,0.04473002,-14.37895
0.0067,0.3,-0.006574929,0.2632878,0.001252243,0.2833397,0.04546865,-13.42441
0.00675,0.3,-0.005432084,0.3143694,0.003085904,0.2749273,0.04412103,-12.10929
0.0068,0.3,-0.002945825,0.3210813,0.003957425,0.2670772,0.04286323,-10.68591
0.00685,0.3,-0.00056234,0.310487,0.003998128,0.2640894,0.04238392,-9.279366
0.0069,0.3,0.0009607822,0.2981708,0.003560229,0.265543,0.04261617,-7.924836
0.00695,0.3,0.001582369,0.2899691,0.002963245,0.2696079,0.04326725,-6.614224
0.007,-0.3,0.001619786,0.2862576,0.002391571,0.02433535,0.003923967,-5.328121
0.00705,-0.3,0.001419589,0.285452,0.001905891,-0.1813462,0.02910267,-4.050744
0.0071,-0.3,0.002081024,0.07004637,0.001131051,-0.2972041,0.04769342,-3.357646
0.00715,-0.3,0.002447497,-0.1373034,0.000246847,-0.3407273,0.05467736,-3.605603
0.0072,-0.3,0.002275385,-0.2633545,-0.0005414189,-0.3453068,0.05541229,-4.560423
0.00725,-0.3,0.001934662,-0.3143883,-0.001198851,-0.3368909,0.05406205,-5.8757
0.0073,-0.3,0.001642898,-0.321044,-0.001756977,-0.3290576,0.05280543,-7.299014
0.00735,-0.3,0.001424447,-0.3104194,-0.002243163,-0.3260956,0.05233059,-8.70532
0.0074,-0.3,0.001272082,-0.298108,-0.002680157,-0.3275709,0.05256787,-10.05957
0.00745,-0.3,0.00119476,-0.2899333,-0.003094919,-0.3316467,0.05322247,-11.36998
0.0075,-0.3,0.001193106,-0.2862516,-0.003514081,-0.3367204,0.05403728,-12.65601
0.00755,0.3,0.00124602,-0.2854671,-0.00395543,-0.09153292,0.01470222,-13.93342
0.0076,0.3,0.00132072,-0.2859446,-0.004424464,0.1144062,0.01837277,-15.21074
0.00765,0.3,-0.001839664,-0.07080814,-0.003569931,0.2305496,0.03700129,-15.90674
0.0077,0.3,-0.005650915,0.1367022,-0.001333232,0.2742735,0.04401386,-15.66172
0.00775,0.3,-0.007201195,0.2630223,0.001299409,0.278952,0.04476459,-14.70882
0.0078,0.3,-0.005967125,0.3142965,0.003315084,0.2705525,0.04341949,-13.39437
0.00785,0.3,-0.003286079,0.3211066,0.004293351,0.2626871,0.04215967,-11.97105
0.0079,0.3,-0.0007140785,0.3105412,0.004374966,0.2596784,0.04167713,-10.56431
0.00795,0.3,0.0009331852,0.2982175,0.003938592,0.261116,0.04190669,-9.209563
0.008,-0.3,0.001608953,0.2899968,0.0033287,0.01482634,0.002438446,-7.898795
0.00805,-0.3,0.001650631,0.2862681,0.002745905,-0.1909495,0.03064531,-6.612616
0.0081,-0.3,0.002850693,0.06958123,0.001665136,-0.3065597,0.04919511,-5.919342
0.00815,-0.3,0.003695659,-0.138016,0.0003108134,-0.3498161,0.05613587,-6.170054
0.0082,-0.3,0.003617927,-0.2638786,-0.0009554507,-0.3542238,0.05684337,-7.127554
0.00825,-0.3,0.003007263,-0.3146531,-0.001972036,-0.345732,0.05548136,-8.444474
0.0083,-0.3,0.002291426,-0.3211262,-0.002730145,-0.3378818,0.05422249,-9.86848
0.00835,-0.3,0.001694456,-0.3104146,-0.003286296,-0.3349272,0.05374918,-11.27492
0.0084,-0.3,0.001305342,-0.2980803,-0.003719392,-0.3364138,0.05398845,-12.62908
0.00845,-0.3,0.001132891,-0.2899111,-0.00410615,-0.340497,0.05464435,-13.93938
0.0085,0.3,0.001129836,-0.2862414,-0.004502986,-0.09522736,0.01529844,-15.22534
0.00855,0.3,0.001221091,-0.2854659,-0.004938099,0.110461,0.01774366,-16.50273
0.0086,0.3,-0.002167825,-0.07009944,-0.003953201,0.2263402,0.03632691,-17.19597
0.00865,0.3,-0.006224245,0.1372112,-0.001498887,0.2698984,0.04331193,-16.94831
0.0087,0.3,-0.007838883,0.26327,0.001362081,0.274507,0.04405136,-15.99384
0.00875,0.3,-0.006484568,0.3143675,0.003551675,0.2660943,0.0427046,-14.67875
0.0088,0.3,-0.003602177,0.321099,0.004627768,0.2582367,0.04144653,-13.25533
0.00885,0.3,-0.0008468926,0.3105169,0.00474399,0.2552376,0.04096567,-11.84867
0.0089,0.3,0.0009161681,0.2982008,0.004305972,0.2566806,0.04119596,-10.49401
0.00895,0.3,0.001638174,0.2899902,0.003682767,0.2607387,0.04184555,-9.183291
0.009,-0.3,0.001680657,0.2862673,0.003089368,0.0154635,0.002530504,-7.897128
0.00905,-0.3,0.001445115,0.2854526,0.002597044,-0.1902177,0.03052754,-6.619733
0.0091,-0.3,0.002612464,0.07004455,0.001602145,-0.3060748,0.04911724,-5.926643
0.00915,-0.3,0.003531724,-0.1373039,0.0003005401,-0.3495979,0.05610085,-6.174611
0.0092,-0.3,0.003539592,-0.2633551,-0.0009438312,-0.3541772,0.05683588,-7.129438
0.00925,-0.3,0.002986938,-0.3143919,-0.001957093,-0.3457599,0.05548582,-8.444728
0.0093,-0.3,0.00229843,-0.3210513,-0.002719462,-0.3379238,0.05422921,-9.86807
0.00935,-0.3,0.001708299,-0.3104301,-0.003280928,-0.3349578,0.05375407,-11.27442
0.0094,-0.3,0.001316652,-0.29812,-0.003717832,-0.3364289,0.05399085,-12.62872
0.00945,-0.3,0.001139596,-0.2899439,-0.004106643,-0.3405009,0.05464499,-13.93918
0.0095,-0.3,0.00113228,-0.286259,-0.004504057,-0.3455722,0.05545953,-15.22524
0.00955,0.3,0.001221031,-0.2854717,-0.004938984,-0.1003833,0.01612825,-16.50268
0.0096,0.3,0.001336634,-0.2859476,-0.005416303,0.1055567,0.01696123,-17.78001
0.00965,0.3,-0.002342176,-0.07081837,-0.004351052,0.2217041,0.03558426,-18.47604
0.0097,0.3,-0.0067214,0.1366809,-0.001700782,0.2654363,0.04259608,-18.23107
0.00975,0.3,-0.008462667,0.2630025,0.001387728,0.2701216,0.04334764,-17.27826
0.0098,0.3,-0.007022053,0.3142937,0.00376052,0.261722,0.0420035,-15.96383
0.00985,0.3,-0.003945455,0.3211257,0.00494446,0.2538485,0.04074341,-14.54047
0.0099,0.3,-0.001001209,0.3105735,0.00510247,0.2508275,0.04025922,-13.13361
0.00995,0.3,0.0008872598,0.2982501,0.004666355,0.2522537,0.04048668,-11.77872
0.01,-0.3,0.001664132,0.29002,0.004030417,0.005956396,0.001154096,-10.46784
