bandwidth_hz,kp_scale,ki_scale,kp,ki,gain_1khz,phase_lag_deg,lag_us,rmse_a,max_abs_error_a,iq_peak_pos_a,iq_peak_neg_a,iq_pp_a,vq_abs_max_v,voltage_norm_max,score
1200,1.1,1.3,0.456159253301238,28425.1303296805,1.02643127519377,29.5353148848356,82.0425413467655,0.221314400676457,0.598190565761333,0.365594204384551,-0.365299096136563,0.730893300521114,1.06087261445748,0.170240807249741,0.268260500523087
1200,1.25,0.7,0.518362787842316,15305.8394082895,0.739743783505624,50.8888196215016,141.357832281949,0.252961891876172,0.587174088738931,0.281442244897829,-0.287174088738931,0.56861633363676,0.843039521645184,0.135284601329544,0.355320742957862
1200,1.25,0.85,0.518362787842316,18585.6621386372,0.844967157382894,44.6952525633006,124.153479342502,0.241321934040696,0.598389604452786,0.297013407580284,-0.298389604452786,0.59540301203307,0.865845790451988,0.138944378723279,0.323868097147358
1200,1.25,1,0.518362787842316,21865.484868985,0.923218959053735,38.9214530687302,108.115147413139,0.230504223333922,0.601889479370962,0.303722584114275,-0.303728788212236,0.607451372326511,0.881285887111434,0.141422088566569,0.296564507031643
1200,1.25,1.15,0.518362787842316,25145.3075993327,0.978858396789526,33.8143316716921,93.9286990880335,0.22219922151894,0.600125945732472,0.325666887097136,-0.325724417673104,0.651391304770241,0.948176447896569,0.152156179455769,0.275034879347526
1200,1.25,1.3,0.518362787842316,28425.1303296805,1.01724249169123,29.4074980423848,81.6874945621799,0.21735579102958,0.598527922972525,0.356454059123335,-0.356259909686466,0.712713968809801,1.03434217788661,0.165983403602062,0.263191287262279
1500,0.75,0.7,0.388772090881737,19132.2992603618,0.886320187728095,44.8313115380486,124.531420939024,0.247564079951162,0.600438803202996,0.300438803202996,-0.300438803202996,0.600877606405992,0.871318452412707,0.139822590091262,0.326179028485426
1500,0.75,0.85,0.388772090881737,23232.0776732965,0.972818906768194,37.3149344953571,103.652595820436,0.234306971177751,0.602037134505263,0.32275489231406,-0.32280162475744,0.6455565170715,0.936702022232253,0.150314850476965,0.292997482243967
1500,0.75,1,0.388772090881737,27331.8560862312,1.02640789332562,31.1090118432481,86.4139217868004,0.226676828605856,0.597342650723133,0.366024640802686,-0.365705538166129,0.731730178968814,1.06337577435469,0.170642495403218,0.27598113570329
1500,0.75,1.15,0.388772090881737,31431.6344991659,1.05820397168842,26.0713474923521,72.420409700978,0.226066301857559,0.601782174553409,0.420225059672047,-0.418596897099089,0.838821956771137,1.23250777836103,0.197783519218344,0.270993720264929
1500,0.75,1.3,0.388772090881737,35531.4129121006,1.07629378281919,21.9760435558327,61.0445654328686,0.233063413902666,0.614826468811218,0.485215136214252,-0.483597903210078,0.96881303942433,1.41932622153475,0.227762728919499,0.273656857518334
1500,0.9,0.7,0.466526509058084,19132.2992603618,0.870078062601415,44.1580710158023,122.661308377229,0.242618075905055,0.599704397734776,0.299198741521222,-0.299704397734776,0.598903139255998,0.869216155899134,0.13948522945939,0.321847376168617
1500,0.9,0.85,0.466526509058084,23232.0776732965,0.95822269085393,36.9588244241903,102.663401178306,0.229671236974275,0.602096026653973,0.315542277982748,-0.315577453611691,0.63111973159444,0.916059410751567,0.147002280433848,0.289287204525167
1500,0.9,1,0.466526509058084,27331.8560862312,1.01406593093642,30.9309983035555,85.9194397320987,0.221723848686078,0.598032687484424,0.354345691816276,-0.354162890402253,0.708508582218529,1.02935695392095,0.165183412594028,0.269526939235053
1500,0.9,1.15,0.466526509058084,31431.6344991659,1.04802463032171,25.9931126459616,72.2030906832265,0.220089659645215,0.601174299030584,0.405784333680574,-0.404718692230742,0.810503025911316,1.18898883209027,0.190799928122837,0.263881791646328
1500,0.9,1.3,0.466526509058084,35531.4129121006,1.06794872703526,21.9554258241479,60.9872939559663,0.225219088452008,0.611257062440835,0.466103589526638,-0.465173471753991,0.931277061280628,1.36204193460888,0.218570180147775,0.264947099891756
1500,1,0.7,0.518362787842316,19132.2992603618,0.859794387176771,43.6933004211782,121.370278947717,0.239406318161073,0.599183546624933,0.298317729160767,-0.299183546624933,0.5975012757857,0.867758014033362,0.139251237889685,0.318966830075163
1500,1,0.85,0.518362787842316,23232.0776732965,0.948841378168348,36.7073471713792,101.964853253831,0.226668937222561,0.601981683790858,0.311132495691162,-0.311158285143451,0.622290780834613,0.903440664182575,0.144977319497814,0.286845820162795
1500,1,1,0.518362787842316,27331.8560862312,1.00604972683641,30.8012764163056,85.5591011564044,0.218551602206423,0.598413429162788,0.347152460775557,-0.347030974558566,0.694183435334124,1.00844791160785,0.161828087747585,0.265358489514522
1500,1,1.15,0.518362787842316,31431.6344991659,1.04136480992918,25.9326430454908,72.0351195708078,0.216324737758168,0.60083986080563,0.396549959827448,-0.395755681913627,0.792305641741075,1.16122325598106,0.18634431863102,0.259360183319322
1500,1,1.3,0.518362787842316,35531.4129121006,1.06246210631261,21.9353787679458,60.9316076887383,0.220374567891008,0.609265493981048,0.454040284724679,-0.453406864858259,0.907447149582938,1.32594693908465,0.212777928474975,0.259523846674187
1500,1.1,0.7,0.570199066626547,19132.2992603618,0.849934147430699,43.2168498516527,120.04680514348,0.236262199231829,0.598614198059117,0.29740320471243,-0.298614198059117,0.596017402771547,0.866392392331968,0.13903209325566,0.316094059266238
1500,1.1,0.85,0.570199066626547,23232.0776732965,0.93973664271079,36.4451854158281,101.236626155078,0.22373557528326,0.601760269556794,0.307013765990059,-0.307030379603681,0.61404414559374,0.891658143885615,0.143086549824381,0.284429689135923
1500,1.1,1,0.570199066626547,27331.8560862312,0.998203564955853,30.6629908859339,85.1749746831496,0.215478196855305,0.598741074418497,0.34040906898078,-0.340331543734006,0.680740612714786,0.988878517507527,0.158687739506311,0.261652326688621
